지역,중분류,기준년월,성별,연령대별,카드이용금액계,카드이용건수계
계룡시,일식/중식/양식,201709,M,30대후,32050341.9,1226.07
계룡시,일식/중식/양식,201704,M,40대초,38712895,1227.5
서천군,제과/커피/패스트푸드,201707,F,40대초,15974310.8,1234.24
홍성군,일식/중식/양식,201702,F,50대초,78384348,1242.36
보령시,일식/중식/양식,201704,F,20대후,54834880,1247.14
예산군,제과/커피/패스트푸드,201711,M,50대초,17232355.2,1248.16
서천군,제과/커피/패스트푸드,201705,F,40대초,17443255.5,1252.35
서천군,제과/커피/패스트푸드,201706,M,30대후,14056336.5,1261.17
부여군,제과/커피/패스트푸드,201702,F,40대초,15711784.2,1266.16
부여군,제과/커피/패스트푸드,201712,F,30대초,14511617.9,1268.54
서천군,제과/커피/패스트푸드,201712,M,30대후,20823297.3,1268.54
홍성군,일식/중식/양식,201712,F,50대초,80948042.5,1273.87
공주시,한식,201711,F,70대이상,33121970,1296.58
부여군,한식,201701,M,20대후,38695316,1301.96
계룡시,일식/중식/양식,201712,M,40대초,42832146.5,1311.18
금산군,한식,201709,F,20대후,32796705.6,1323.54
계룡시,제과/커피/패스트푸드,201701,M,50대초,16484846.4,1326.16
논산시,일식/중식/양식,201703,F,40대후,36320006.1,1337.91
청양군,한식,201711,M,40대후,59750280,1350.38
금산군,제과/커피/패스트푸드,201709,M,20대초,13274644.5,1354.32
부여군,제과/커피/패스트푸드,201712,M,30대초,13115850.8,1359.15
천안시,일식/중식/양식,201709,M,70대이상,46729683,1364.58
부여군,한식,201712,M,60대초,75297443,1375.14
논산시,일식/중식/양식,201712,F,40대초,47548930,1375.14
보령시,한식,201712,M,70대이상,56489525.3,1380.47
홍성군,일식/중식/양식,201703,M,60대초,112961625,1381.38
보령시,제과/커피/패스트푸드,201711,F,50대초,21510854,1382.66
금산군,일식/중식/양식,201708,M,40대초,36991266,1391.13
예산군,일식/중식/양식,201712,M,40대초,43125563,1396.46
홍성군,한식,201702,F,20대초,36494920,1399.44
보령시,제과/커피/패스트푸드,201704,M,50대초,18171222.6,1404.26
금산군,한식,201706,F,20대후,31932928.2,1406.49
보령시,일식/중식/양식,201710,F,20대후,51137070,1411.68
공주시,일식/중식/양식,201704,F,30대후,34315008,1414.08
논산시,일식/중식/양식,201711,F,40대후,42726077,1425.7
태안군,제과/커피/패스트푸드,201711,F,20대후,16262717.8,1425.7
논산시,일식/중식/양식,201708,M,50대후,33316891.92,1428.44
홍성군,일식/중식/양식,201704,F,20대초,31465735,1428.81
계룡시,한식,201707,M,60대초,42797538,1431.08
태안군,한식,201710,F,60대초,80352618,1432.44
예산군,일식/중식/양식,201701,M,40대후,41153068,1432.64
부여군,제과/커피/패스트푸드,201705,F,20대후,13611411,1435.5
논산시,일식/중식/양식,201707,M,50대후,38500893.2,1441.72
태안군,제과/커피/패스트푸드,201704,F,30대후,19126855.9,1443.54
홍성군,일식/중식/양식,201708,F,40대초,44164913,1444.43
부여군,한식,201701,M,30대초,47975532,1447.16
공주시,일식/중식/양식,201708,M,50대후,39282633,1449.76
보령시,일식/중식/양식,201705,F,30대초,59674230,1450.35
서산시,제과/커피/패스트푸드,201708,F,60대초,16443476.4,1460.42
예산군,한식,201706,F,20대초,27863553,1473.96
서천군,한식,201708,F,30대초,46849101,1476.41
서산시,제과/커피/패스트푸드,201704,M,60대초,17745378.3,1477.91
부여군,제과/커피/패스트푸드,201704,M,30대초,15186286.3,1482.82
당진시,한식,201709,F,60대후,58122900,1487.7
서천군,제과/커피/패스트푸드,201710,M,40대초,19262996.4,1489.53
논산시,제과/커피/패스트푸드,201711,F,50대후,20666839.6,1506.4
부여군,제과/커피/패스트푸드,201709,M,20대후,13713669.9,1513.35
서산시,제과/커피/패스트푸드,201711,M,60대초,21112734,1517.16
보령시,제과/커피/패스트푸드,201701,F,20대초,13736016.8,1519.76
홍성군,제과/커피/패스트푸드,201702,F,50대초,21981394.4,1523.2
보령시,일식/중식/양식,201709,M,20대초,55326126.6,1523.61
보령시,제과/커피/패스트푸드,201708,F,50대후,18567854.5,1524.38
태안군,한식,201701,F,50대후,74359340,1539.12
부여군,한식,201706,F,50대후,57998769,1541.43
서산시,제과/커피/패스트푸드,201707,F,60대초,18327985.2,1542.8
보령시,한식,201709,M,70대이상,66046185,1544.13
청양군,한식,201709,M,50대후,67217877,1580.04
태안군,한식,201709,M,60대후,83124981,1585.17
공주시,일식/중식/양식,201707,F,30대초,37094764,1585.36
금산군,일식/중식/양식,201703,M,20대초,21185829,1589.07
보령시,일식/중식/양식,201710,F,30대초,86278041,1593.33
보령시,한식,201711,F,20대초,61972220,1619.38
공주시,제과/커피/패스트푸드,201707,F,50대후,17493809.2,1627.92
서천군,한식,201706,F,30대후,62362002,1645.23
금산군,한식,201708,F,60대초,51940850,1646.97
예산군,제과/커피/패스트푸드,201710,F,30대초,18764860.2,1650.42
태안군,제과/커피/패스트푸드,201711,M,20대초,17511093,1657.04
홍성군,일식/중식/양식,201703,F,40대초,77857185,1661.52
계룡시,제과/커피/패스트푸드,201711,M,50대초,22509866.2,1662.42
계룡시,제과/커피/패스트푸드,201705,F,30대초,15469938,1673.1
예산군,제과/커피/패스트푸드,201711,F,30대후,20644889.2,1673.18
부여군,제과/커피/패스트푸드,201705,F,30대초,16757433,1678.05
계룡시,제과/커피/패스트푸드,201704,M,20대초,13307867.6,1679.22
홍성군,한식,201707,F,60대초,72288266.4,1681.12
보령시,한식,201710,F,60대초,75470385,1681.56
태안군,제과/커피/패스트푸드,201706,F,40대후,21434803.8,1681.56
서산시,일식/중식/양식,201706,F,50대초,43651014,1686.75
공주시,일식/중식/양식,201711,F,40대초,49000109.26,1700.08
서천군,한식,201712,F,40대후,83837169,1705.6
보령시,제과/커피/패스트푸드,201701,F,50대초,20925328.6,1713.36
홍성군,일식/중식/양식,201711,F,40대후,63361174.6,1721.6
보령시,일식/중식/양식,201704,F,40대초,80248058,1728.32
태안군,제과/커피/패스트푸드,201703,M,40대초,24047420.46,1733.97
예산군,제과/커피/패스트푸드,201704,M,20대후,18545070,1747.96
부여군,한식,201704,F,40대초,76537571,1747.96
공주시,일식/중식/양식,201712,F,40대초,57803636.8,1758.9
예산군,제과/커피/패스트푸드,201706,M,30대초,24430316.1,1764.6
계룡시,한식,201706,M,20대초,36296265,1764.6
금산군,제과/커피/패스트푸드,201710,M,30대후,25187511.15,1764.6
보령시,한식,201707,M,70대이상,72893044,1766.24
태안군,한식,201701,F,30대후,98904916,1771.44
예산군,제과/커피/패스트푸드,201711,M,30대초,21097132,1780.78
부여군,한식,201703,M,30대초,58550709,1787.1
홍성군,일식/중식/양식,201705,M,50대초,94104945,1791.9
부여군,제과/커피/패스트푸드,201707,F,40대초,20701130.8,1803.48
보령시,한식,201703,M,60대후,89808054,1811.25
홍성군,일식/중식/양식,201707,M,20대후,51162972,1814.12
태안군,제과/커피/패스트푸드,201709,M,20대초,18307328.4,1816.02
보령시,제과/커피/패스트푸드,201710,F,50대초,23775587.22,1816.5
예산군,제과/커피/패스트푸드,201704,M,40대초,24814771.75,1816.7
홍성군,일식/중식/양식,201702,M,20대후,56296996,1823.08
천안시,일식/중식/양식,201709,F,60대초,58177175.4,1826.28
서천군,제과/커피/패스트푸드,201710,M,30대후,19431360,1826.88
천안시,제과/커피/패스트푸드,201702,F,70대이상,25432632.4,1832.6
예산군,한식,201705,F,20대초,37470510,1846.35
태안군,한식,201702,F,40대후,116884180,1846.88
부여군,제과/커피/패스트푸드,201707,F,30대후,19590421.2,1856.68
계룡시,한식,201706,F,50대초,55096053.9,1863.21
보령시,한식,201706,M,60대후,72673494,1863.21
서산시,일식/중식/양식,201703,F,20대초,41880930,1878.87
예산군,제과/커피/패스트푸드,201712,M,30대초,27455149.8,1881.49
보령시,일식/중식/양식,201702,M,20대후,74886224,1899.24
금산군,한식,201711,M,20대후,45635850,1904.52
보령시,일식/중식/양식,201706,M,50대초,107075928,1904.73
예산군,제과/커피/패스트푸드,201707,M,40대초,26349454.6,1920.52
서천군,한식,201705,F,30대후,86695092,1920.6
홍성군,한식,201702,F,30대초,80050348,1927.8
공주시,제과/커피/패스트푸드,201704,M,50대후,23131501,1939.45
부여군,한식,201706,M,60대초,85248345,1941.06
서산시,제과/커피/패스트푸드,201712,M,60대초,29939835.9,1950.78
예산군,한식,201712,M,70대이상,77746631.3,1950.78
부여군,제과/커피/패스트푸드,201707,F,40대후,19382781.6,1957.76
부여군,제과/커피/패스트푸드,201709,M,30대초,19299060,1969.92
금산군,한식,201702,F,50대초,64795166.8,1970.64
논산시,일식/중식/양식,201703,M,30대초,54927822.6,1980.3
서천군,한식,201710,F,40대후,85537531.8,2003.34
공주시,제과/커피/패스트푸드,201707,M,50대후,21950054,2021.6
예산군,제과/커피/패스트푸드,201710,M,40대초,29679170.7,2029.29
부여군,한식,201704,M,30대초,69938040,2047.47
홍성군,제과/커피/패스트푸드,201703,F,50대초,24039489.6,2047.92
예산군,제과/커피/패스트푸드,201705,M,20대후,21207186,2049.3
계룡시,한식,201706,F,30대후,57553415.1,2055.24
공주시,일식/중식/양식,201705,M,50대초,54896985,2064.15
서천군,한식,201711,F,40대초,83741852,2098.2
당진시,제과/커피/패스트푸드,201707,F,60대초,29045976.4,2101.4
보령시,한식,201701,M,20대초,72976552,2105.4
천안시,제과/커피/패스트푸드,201707,F,70대이상,22672935.6,2112.04
당진시,일식/중식/양식,201702,F,50대초,62760647.6,2122.96
논산시,일식/중식/양식,201712,M,20대초,42251656.2,2126.67
논산시,일식/중식/양식,201707,M,20대후,48596604,2143.96
보령시,일식/중식/양식,201703,M,20대후,83270166,2144.52
논산시,일식/중식/양식,201711,M,20대후,54768400,2146.62
공주시,제과/커피/패스트푸드,201710,M,50대후,36816147.3,2148.66
예산군,제과/커피/패스트푸드,201708,M,20대후,20853145.3,2158.65
예산군,제과/커피/패스트푸드,201707,F,40대후,29324744.4,2165.24
아산시,일식/중식/양식,201705,F,50대후,64454197.5,2168.1
보령시,제과/커피/패스트푸드,201702,F,30대초,27011286.4,2194.36
논산시,일식/중식/양식,201702,M,40대초,71959728.4,2194.36
서천군,한식,201708,M,30대초,76269102,2195.96
보령시,제과/커피/패스트푸드,201705,F,20대초,21284307,2197.8
태안군,제과/커피/패스트푸드,201706,F,20대후,24312503.1,2205.75
예산군,제과/커피/패스트푸드,201701,M,30대초,31343070.44,2211.88
아산시,한식,201709,F,70대이상,72348030.9,2226.42
서천군,한식,201703,M,60대초,98698412.82,2231.46
태안군,일식/중식/양식,201708,M,40대초,88843638,2281.24
보령시,제과/커피/패스트푸드,201706,F,20대초,22811970.3,2283.6
아산시,제과/커피/패스트푸드,201705,M,60대초,26873154,2301.75
금산군,한식,201712,F,40대초,69920752.2,2302.56
예산군,제과/커피/패스트푸드,201704,M,30대후,31590399.9,2307.7
보령시,제과/커피/패스트푸드,201709,F,20대초,25441055.1,2318.76
보령시,일식/중식/양식,201701,M,40대초,119430872,2323.2
금산군,한식,201703,F,40대초,68155164,2323.23
서산시,일식/중식/양식,201710,F,20대초,46684465.2,2330.31
계룡시,제과/커피/패스트푸드,201707,F,40대후,25136627.6,2340.8
서산시,일식/중식/양식,201711,F,20대초,49143341,2351.06
홍성군,제과/커피/패스트푸드,201710,F,50대초,26401140.75,2361.45
논산시,한식,201712,F,60대초,79956396,2398.5
태안군,제과/커피/패스트푸드,201703,M,30대후,28751685.9,2405.34
서산시,일식/중식/양식,201701,F,40대후,79651734.8,2405.48
보령시,한식,201703,F,50대후,152480202,2410.17
홍성군,일식/중식/양식,201710,M,30대초,121312461.3,2423.73
논산시,일식/중식/양식,201704,M,30대후,64411344,2430.45
논산시,일식/중식/양식,201709,M,20대초,41044360.5,2431.62
부여군,한식,201707,F,50대후,90553848,2436.56
금산군,한식,201705,M,20대후,58768083,2455.2
논산시,한식,201704,F,60대초,88740983.2,2459.91
금산군,한식,201710,F,20대초,30839499,2475.63
아산시,한식,201705,F,70대이상,84958978.5,2524.5
서산시,일식/중식/양식,201702,F,40대초,90717032,2527.56
서산시,일식/중식/양식,201712,F,30대후,75862423,2542.41
홍성군,일식/중식/양식,201710,M,20대초,56505429.54,2543.1
당진시,일식/중식/양식,201708,F,20대초,56366882,2547.74
서천군,한식,201707,F,40대초,96701432.52,2548.28
당진시,일식/중식/양식,201701,M,20대초,58830200,2550.68
당진시,일식/중식/양식,201701,F,20대후,61925380,2550.68
아산시,제과/커피/패스트푸드,201706,M,60대초,29401298.1,2553.48
홍성군,일식/중식/양식,201711,M,20대초,47317422.8,2560.88
보령시,한식,201702,F,50대초,110188288,2565.64
서산시,일식/중식/양식,201706,F,40대후,73620669,2569.05
논산시,일식/중식/양식,201706,M,40대초,74546305.5,2574.24
부여군,한식,201712,M,30대후,109855031,2585.05
공주시,일식/중식/양식,201711,M,30대초,65241646,2620.06
논산시,일식/중식/양식,201707,M,40대초,70328272,2622.76
논산시,일식/중식/양식,201709,M,30대후,75862696.5,2626.56
홍성군,일식/중식/양식,201702,M,30대후,120533814.8,2632.28
부여군,한식,201708,M,30대초,83397444,2638.35
홍성군,일식/중식/양식,201703,M,20대초,55965210,2642.01
당진시,일식/중식/양식,201712,F,50대초,77275406,2643.68
태안군,한식,201706,F,20대후,107291053.5,2652.09
공주시,일식/중식/양식,201712,F,40대후,66806220,2654.34
논산시,제과/커피/패스트푸드,201701,F,20대초,23264428,2657.16
부여군,한식,201705,F,40대후,107880795,2663.1
계룡시,제과/커피/패스트푸드,201707,F,40대초,29410290,2670.64
계룡시,제과/커피/패스트푸드,201708,M,20대후,25843517.7,2675.66
논산시,한식,201704,M,60대후,83246349.5,2700.5
금산군,한식,201701,M,30대후,87106448,2705.56
아산시,제과/커피/패스트푸드,201712,F,60대초,34764605.2,2723.63
금산군,한식,201706,M,60대초,98930793.9,2724.75
금산군,한식,201705,F,20대초,29535660,2727.45
보령시,일식/중식/양식,201705,M,20대후,113537679.8,2732.4
보령시,일식/중식/양식,201709,M,30대초,117033768,2739.42
홍성군,일식/중식/양식,201701,M,30대후,131693012,2744.28
아산시,제과/커피/패스트푸드,201708,F,60대초,31166268.9,2744.95
천안시,제과/커피/패스트푸드,201711,M,70대이상,33772143,2765.32
논산시,일식/중식/양식,201712,M,40대초,85340969.87,2771.6
아산시,한식,201709,F,60대후,94069836,2780.46
아산시,한식,201706,F,60대후,109068109.5,2807.79
천안시,제과/커피/패스트푸드,201708,F,60대후,33543608.8,2824.9
태안군,한식,201709,F,50대초,130081102.2,2857.41
홍성군,일식/중식/양식,201703,M,30대후,133514241,2873.85
공주시,일식/중식/양식,201703,M,40대후,81721668,2883.51
태안군,한식,201711,M,60대초,150520677,2899.82
당진시,일식/중식/양식,201711,F,20대후,76578920,2899.82
공주시,제과/커피/패스트푸드,201705,M,50대초,31159804.5,2905.65
서천군,한식,201712,M,40대초,131226199,2915.51
부여군,제과/커피/패스트푸드,201710,M,30대후,33107404.44,2921.97
논산시,일식/중식/양식,201708,M,30대후,82154221.5,2952.82
